age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation,immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
34,M,442,C�libataire,0,false,1938 UN 25,1938 UN 25,BMW,120i,150,moyenne,5,5,noir,true,25060
21,M,587,En Couple,1,false,6216 PG 26,6216 PG 26,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,bleu,false,49200
23,F,512,Seule,2,false,2160 PH 32,2160 PH 32,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
18,M,880,En Couple,2,false,8425 BF 80,8425 BF 80,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
18,F,593,C�libataire,0,false,8054 XU 74,8054 XU 74,BMW,120i,150,moyenne,5,5,gris,true,25060
72,M,537,En Couple,2,false,5202 CV 96,5202 CV 96,Mercedes,S500,306,tr�s longue,5,5,noir,true,70910
72,M,537,En Couple,2,false,5202 CV 96,5202 CV 96,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,rouge,false,49200
77,F,866,C�libataire,0,false,4644 BM 42,4644 BM 42,Mini,Copper 1.6 16V,115,courte,5,5,blanc,false,18200
54,M,546,En Couple,2,false,5005 PM 89,5005 PM 89,BMW,M5,507,tr�s longue,5,5,rouge,true,66360
40,F,470,En Couple,2,false,5230 LM 62,5230 LM 62,BMW,M5,507,tr�s longue,5,5,blanc,true,66360
25,M,876,En Couple,1,true,8023 KG 97,8023 KG 97,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
37,M,1119,En Couple,1,false,538 PG 32,538 PG 32,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
83,M,1157,En Couple,0,true,4270 DU 15,4270 DU 15,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
46,M,534,En Couple,0,true,0 LF 51,0 LF 51,Audi,A2 1.4,75,courte,5,5,noir,true,12817
23,M,568,En Couple,2,false,1235 HR 23,1235 HR 23,BMW,M5,507,tr�s longue,5,5,rouge,true,66360
28,F,1038,C�libataire,0,false,4280 PB 71,4280 PB 71,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
39,F,458,En Couple,1,true,5177 DY 32,5177 DY 32,Audi,A2 1.4,75,courte,5,5,noir,true,12817
33,M,459,En Couple,1,false,2671 RT 52,2671 RT 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
19,M,158,C�libataire,0,false,5683 YT 23,5683 YT 23,Daihatsu,Cuore 1.0,58,courte,5,3,rouge,false,8850
76,M,547,En Couple,3,false,17 AH 69,17 AH 69,Mercedes,S500,306,tr�s longue,5,5,gris,true,70910
20,M,588,En Couple,3,false,745 EB 36,745 EB 36,Volvo,S80 T6,272,tr�s longue,5,5,rouge,false,50500
33,M,523,En Couple,1,false,2208 CY 24,2208 CY 24,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
29,M,200,En Couple,2,false,4787 SJ 58,4787 SJ 58,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
48,F,1211,En Couple,2,false,5515 UL 80,5515 UL 80,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
47,F,524,C�libataire,0,false,5388 QS 13,5388 QS 13,Audi,A3 2.0 FSI,150,moyenne,5,5,rouge,true,19950
74,M,533,C�libataire,0,false,8439 HL 12,8439 HL 12,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
37,M,223,C�libataire,0,false,7536 TJ 70,7536 TJ 70,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
20,M,187,En Couple,2,false,3513 TQ 67,3513 TQ 67,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
50,M,510,En Couple,0,false,3453 GE 43,3453 GE 43,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
18,F,445,Mari�(e),2,true,6186 RE 53,6186 RE 53,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
44,M,202,C�libataire,0,false,9509 VD 33,9509 VD 33,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,true,8540
25,M,598,En Couple,2,false,5441 EA 24,5441 EA 24,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
41,M,871,En Couple,4,false,4122 QS 97,4122 QS 97,BMW,M5,507,tr�s longue,5,5,blanc,false,94800
46,M,917,En Couple,2,false,3292 XB 92,3292 XB 92,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
39,F,585,En Couple,1,false,1841 EI 66,1841 EI 66,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
39,M,1045,Seule,2,false,7623 CB 38,7623 CB 38,BMW,M5,507,tr�s longue,5,5,bleu,false,94800
46,M,595,En Couple,3,false,8831 BK 34,8831 BK 34,BMW,M5,507,tr�s longue,5,5,rouge,true,66360
83,F,549,En Couple,1,false,3010 TV 60,3010 TV 60,Mercedes,S500,306,tr�s longue,5,5,bleu,true,70910
63,M,477,En Couple,1,false,6782 JP 76,6782 JP 76,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
22,M,1048,C�libataire,0,false,8334 NH 92,8334 NH 92,Audi,A2 1.4,75,courte,5,5,noir,false,18310
74,M,505,En Couple,4,false,888 MY 80,888 MY 80,Mercedes,S500,306,tr�s longue,5,5,rouge,true,70910
53,F,724,Seule, ,false,5104 HS 33,5104 HS 33,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
39,M,1136,C�libataire,0,false,4314 ZR 74,4314 ZR 74,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
51,M,714,C�libataire,0,false,9565 US 58,9565 US 58,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
42,M,163,En Couple,0,true,2578 IH 75,2578 IH 75,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
28,F,234,En Couple,4,false,2668 QK 17,2668 QK 17,Nissan,Maxima 3.0 V6,200,tr�s longue,5,5,noir,false,30000
56,F,415,En Couple,2,false,9345 LW 68,9345 LW 68,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,rouge,false,49200
35,M,193,C�libataire,0,false,5542 OB 77,5542 OB 77,Dacia,Logan 1.6 MPI,90,moyenne,5,5,blanc,false,7500
54,M,1358,En Couple,1,false,1114 ZY 19,1114 ZY 19,BMW,M5,507,tr�s longue,5,5,bleu,false,94800
37,M,408,C�libataire,0,false,6249 ZD 20,6249 ZD 20,BMW,120i,150,moyenne,5,5,bleu,true,25060
57,F,1223,En Couple,2,true,4944 XQ 51,4944 XQ 51,Mini,Copper 1.6 16V,115,courte,5,5,noir,false,18200
71,M,548,En Couple,0,false,7232 PC 95,7232 PC 95,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
77,M,1217,En Couple,0,true,4459 ID 56,4459 ID 56,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
75,M,441,En Couple,2,false,7628 UY 40,7628 UY 40,Mercedes,S500,306,tr�s longue,5,5,gris,true,70910
20,M,234,En Couple,2,false,2035 VE 26,2035 VE 26,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
49,M,493,C�libataire,0,false,1278 MV 20,1278 MV 20,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
18,M,423,En Couple,1,false,9011 TG 75,9011 TG 75,Volvo,S80 T6,272,tr�s longue,5,5,noir,false,50500
40,M,565,C�libataire,0,false,2329 JM 19,2329 JM 19,BMW,120i,150,moyenne,5,5,bleu,true,25060
49,M,510,En Couple,1,true,4583 FX 35,4583 FX 35,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
36,F,931,En Couple,3,false,8884 JQ 92,8884 JQ 92,BMW,M5,507,tr�s longue,5,5,noir,false,94800
28,F,176,En Couple,2,true,5758 LK 42,5758 LK 42,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
46,M,1214,En Couple,2,false,3958 WX 33,3958 WX 33,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
83,F,244,En Couple,2,true,7112 ZB 78,7112 ZB 78,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
61,M,1169,C�libataire,0,false,3304 NQ 72,3304 NQ 72,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
82,F,1247,En Couple,0,false,5080 YJ 56,5080 YJ 56,Mercedes,S500,306,tr�s longue,5,5,rouge,false,101300
51,M,402,En Couple,0,false,4918 JZ 52,4918 JZ 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
26,M,855,C�libataire,0,false,9874 RJ 34,9874 RJ 34,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
34,M,244,En Couple,0,false,8525 IB 91,8525 IB 91,Skoda,Superb 2.8 V6,193,tr�s longue,5,5,rouge,false,31790
41,M,463,En Couple,2,false,9454 TB 18,9454 TB 18,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
38,F,554,En Couple,3,true,2078 JO 59,2078 JO 59,BMW,M5,507,tr�s longue,5,5,bleu,true,66360
29,M,1034,C�libataire,0,false,6819 MM 47,6819 MM 47,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
28,M,1143,C�libataire,0,false,4121 RG 76,4121 RG 76,Audi,A2 1.4,75,courte,5,5,gris,false,18310
29,M,166,En Couple,2,true,4412 FE 84,4412 FE 84,Kia,Picanto 1.1,65,courte,5,5,blanc,false,8990
28,M,568,En Couple,3,false,5651 UD 18,5651 UD 18,BMW,M5,507,tr�s longue,5,5,rouge,true,66360
53,F,151,?,3,false,5254 PM 35,5254 PM 35,Volvo,S80 T6,272,tr�s longue,5,5,bleu,true,35350
29,M,481,C�libataire,0,false,5520 CH 87,5520 CH 87,BMW,120i,150,moyenne,5,5,rouge,true,25060
76,F,767,C�libataire,0,false,7647 XN 48,7647 XN 48,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
66,M,207,En Couple,1,false,600 BA 98,600 BA 98,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
31,M,803,C�libataire,0,false,7704 ZD 85,7704 ZD 85,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
56,F,524,C�libataire,0,false,7990 OX 47,7990 OX 47,Volkswagen,New Beatle 1.8,110,moyenne,5,5,bleu,false,26630
24,M,161,En Couple,0,false,8692 UA 24,8692 UA 24,Nissan,Primera 1.6,109,longue,5,5,noir,false,18650
18,M,167,En Couple,0,false,803 XN 10,803 XN 10,Nissan,Primera 1.6,109,longue,5,5,noir,false,18650
39,M,194,En Couple,1,false,8694 ZE 80,8694 ZE 80,Fiat,Croma 2.2,147,longue,5,5,noir,true,17346
34,F,460,Seule,3,false,959 BP 79,959 BP 79,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
21,F,165,En Couple,4,true,7110 KT 41,7110 KT 41,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,rouge,true,34440
26,M,1094,En Couple,4,false,1560 HK 27,1560 HK 27,BMW,M5,507,tr�s longue,5,5,blanc,false,94800
53,F,209,En Couple,0,false,6764 SO 50,6764 SO 50,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
30,F,169,En Couple,0,false,209 OA 47,209 OA 47,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
49,M,457,C�libataire,0,false,8051 TI 91,8051 TI 91,BMW,120i,150,moyenne,5,5,bleu,true,25060
29,M,467,C�libataire,0,false,748 JK 19,748 JK 19,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
75,M,171,C�libataire,0,false,3703 US 55,3703 US 55,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,true,8540
25,Homme,505,En Couple,0,false,719 FK 44,719 FK 44,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
39,F,229,C�libataire,0,false,9383 UD 36,9383 UD 36,Peugeot,1007 1.4,75,courte,5,5,blanc,true,9625
50,M,538,En Couple,4,false,1443 EK 75,1443 EK 75,BMW,M5,507,tr�s longue,5,5,gris,true,66360
81,M,153,C�libataire,0,false,6643 ZO 65,6643 ZO 65,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
52,M,580,En Couple,2,false,6831 TU 28,6831 TU 28,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
29,F,540,En Couple,0,false,3918 LJ 23,3918 LJ 23,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,gris,false,49200
28,Femme,219,En Couple,1,false,9889 IZ 97,9889 IZ 97,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
46,F,1375,C�libataire,0,false,9532 SS 37,9532 SS 37,Mini,Copper 1.6 16V,115,courte,5,5,gris,false,18200
71,M,540,En Couple,0,false,2693 OM 22,2693 OM 22,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
50,F,1271,En Couple,0,false,9941 VA 41,9941 VA 41,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
24,F,952,En Couple,4,true,891 AM 10,891 AM 10,BMW,M5,507,tr�s longue,5,5,gris,false,94800
21,M,492,En Couple,3,false,768 EZ 43,768 EZ 43,Volvo,S80 T6,272,tr�s longue,5,5,bleu,false,50500
33,M,211,Seule,1,false,2981 QW 59,2981 QW 59,Volvo,S80 T6,272,tr�s longue,5,5,bleu,true,35350
84,M,431,En Couple,4,true,6312 JI 75,6312 JI 75,Mercedes,S500,306,tr�s longue,5,5,blanc,true,70910
28,F,555,En Couple,1,false,4310 QA 28,4310 QA 28,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,bleu,false,49200
46,M,241,En Couple,1,false,4938 NM 25,4938 NM 25,Volvo,S80 T6,272,tr�s longue,5,5,noir,true,35350
28,M,517,En Couple,4,true,8947 SI 89,8947 SI 89,Volvo,S80 T6,272,tr�s longue,5,5,blanc,false,50500
31,M,480,En Couple,4,false,2724 XF 91,2724 XF 91,BMW,M5,507,tr�s longue,5,5,rouge,true,66360
40,M,509,C�libataire,0,false,9397 CL 23,9397 CL 23,Audi,A2 1.4,75,courte,5,5,gris,true,12817
60,M,184,En Couple,0,false,9431 SF 70,9431 SF 70,Volvo,S80 T6,272,tr�s longue,5,5,noir,true,35350
77,M,1394,En Couple,2,false,7013 TD 79,7013 TD 79,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
20,M,1150,Seule,1,false,6598 ZU 44,6598 ZU 44,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
26,M,429,En Couple,1,false,7070 AO 92,7070 AO 92,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
80,M,596,En Couple,4,false,5556 TW 19,5556 TW 19,Mercedes,S500,306,tr�s longue,5,5,blanc,true,70910
44,M,591,C�libataire,0,false,6527 MN 90,6527 MN 90,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
47,M,224,C�libataire,0,false,2921 ZI 39,2921 ZI 39,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,true,15644
57,Homme,934,En Couple,1,false,1254 YC 60,1254 YC 60,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
75,M,468,En Couple,1,false,8509 UR 47,8509 UR 47,Mercedes,S500,306,tr�s longue,5,5,blanc,true,70910
68,M,530,En Couple,1,false,2469 NL 22,2469 NL 22,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
58,F,444,En Couple,1,false,2923 PW 60,2923 PW 60,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,bleu,false,49200
68,F,456,En Couple,1,false,5807 YA 20,5807 YA 20,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
33,F,162,C�libataire,0,false,2255 KW 72,2255 KW 72,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
39,M,1037,En Couple,0,false,8587 EE 51,8587 EE 51,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
18,F,532,C�libataire,0,false,7816 SH 44,7816 SH 44,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
40,M,1271,Seule,2,false,128 GW 39,128 GW 39,BMW,M5,507,tr�s longue,5,5,gris,false,94800
22,M,151,C�libataire,0,false,5478 OR 73,5478 OR 73,Dacia,Logan 1.6 MPI,90,moyenne,5,5,noir,false,7500
25,M,522,En Couple,4,false,7623 DO 37,7623 DO 37,Volvo,S80 T6,272,tr�s longue,5,5,rouge,false,50500
21,M,570,En Couple,1,false,9228 WQ 79,9228 WQ 79,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
42,M,558,C�libataire,0,false,7036 JW 20,7036 JW 20,BMW,120i,150,moyenne,5,5,gris,true,25060
29,M,911,En Couple,2,false,4735 EJ 58,4735 EJ 58,BMW,M5,507,tr�s longue,5,5,rouge,false,94800
44,M,877,En Couple,4,false,9709 JT 86,9709 JT 86,BMW,M5,507,tr�s longue,5,5,gris,false,94800
26,M,818,En Couple,4,false,7652 OT 42,7652 OT 42,BMW,M5,507,tr�s longue,5,5,bleu,false,94800
57,M,227,En Couple,4,false,3272 UE 40,3272 UE 40,Nissan,Maxima 3.0 V6,200,tr�s longue,5,5,rouge,false,30000
39,M,475,En Couple,0,true,4421 IR 78,4421 IR 78,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
20,M,1365,C�libataire,0,false,8241 PP 10,8241 PP 10,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
29,M,402,C�libataire,0,false,8012 IY 88,8012 IY 88,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
24,M,249,En Couple,3,false,4649 CS 44,4649 CS 44,Volvo,S80 T6,272,tr�s longue,5,5,noir,true,35350
23,M,784,En Couple,0,false,8934 CA 23,8934 CA 23,BMW,M5,507,tr�s longue,5,5,bleu,false,94800
25,M,159,C�libataire,0,false,2487 QK 31,2487 QK 31,Nissan,Almera 1.8,115,moyenne,5,5,bleu,false,16450
41,M,1198,En Couple,4,false,98 PQ 35,98 PQ 35,BMW,M5,507,tr�s longue,5,5,rouge,false,94800
32,F,898,En Couple,1,false,2339 WW 62,2339 WW 62,BMW,M5,507,tr�s longue,5,5,rouge,false,94800
77,M,181,En Couple,0,false,2927 AX 87,2927 AX 87,Seat,Toledo 1.6,102,longue,5,5,gris,false,18880
42,F,1239,En Couple,4,false,4405 EK 79,4405 EK 79,BMW,M5,507,tr�s longue,5,5,noir,false,94800
54,Homme,585,En Couple,0,false,1008 UP 52,1008 UP 52,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
29,M,538,C�libataire,0,false,522 TJ 70,522 TJ 70,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
27,F,1330,Seule,1,false,6043 CD 43,6043 CD 43,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
36,M,1346,En Couple,1,false,879 ZL 46,879 ZL 46,BMW,M5,507,tr�s longue,5,5,blanc,false,94800
33,F,932,En Couple,3,false,2837 MQ 11,2837 MQ 11,BMW,M5,507,tr�s longue,5,5,noir,false,94800
23,F,594,C�libataire,0,false,1123 WT 62,1123 WT 62,Volkswagen,New Beatle 1.8,110,moyenne,5,5,gris,false,26630
69,M,1029,En Couple,1,false,3383 NY 30,3383 NY 30,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
19,M,205,C�libataire,0,false,7721 FJ 26,7721 FJ 26,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
20,F,841,C�libataire,0,false,9148 KR 40,9148 KR 40,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
39,M,1374,C�libataire,0,false,8371 FV 15,8371 FV 15,Audi,A2 1.4,75,courte,5,5,gris,false,18310
43,M,536,C�libataire,0,false,1664 KQ 43,1664 KQ 43,Audi,A2 1.4,75,courte,5,5,gris,true,12817
36,M,198,En Couple,4,false,2247 GY 29,2247 GY 29,Volvo,S80 T6,272,tr�s longue,5,5,blanc,true,35350
66,F,458,En Couple,2,false,5298 KP 22,5298 KP 22,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
26,M,150,En Couple,0,true,2750 ZE 35,2750 ZE 35,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
57,M,521,En Couple,2,false,3458 YR 38,3458 YR 38,Volvo,S80 T6,272,tr�s longue,5,5,bleu,false,50500
19,F,401,En Couple,2,false,3535 MW 78,3535 MW 78,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
46,M,520,En Couple,0,false,7859 WT 30,7859 WT 30,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,blanc,false,49200
71,M,227,En Couple,4,true,4312 OY 11,4312 OY 11,Skoda,Superb 2.8 V6,193,tr�s longue,5,5,noir,false,31790
42,M,466,Seul,0,false,2938 DZ 24,2938 DZ 24,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
53,F,184,C�libataire,0,false,1573 SS 56,1573 SS 56,Kia,Picanto 1.1,65,courte,5,5,blanc,false,8990
75,M,921,En Couple,3,false,9324 BJ 22,9324 BJ 22,Mercedes,S500,306,tr�s longue,5,5,gris,false,101300
-1,M,249,C�libataire,0,false,9190 RX 13,9190 RX 13,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,true,8540
50,F,594,En Couple,2,false,4627 VL 71,4627 VL 71,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
53,F,472,En Couple,1,true,5421 PY 60,5421 PY 60,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
43,M,490,C�libataire,0,false,6810 DD 84,6810 DD 84,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
79,M,481,En Couple,3,false,4317 QA 26,4317 QA 26,Mercedes,S500,306,tr�s longue,5,5,rouge,true,70910
68,M,1206,En Couple,0,true,9468 VG 60,9468 VG 60,Audi,A2 1.4,75,courte,5,5,gris,false,18310
61,M,475,Seule,2,false,6124 SA 80,6124 SA 80,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
34,M,187,C�libataire,0,false,4520 RT 10,4520 RT 10,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
69,F,997,En Couple,0,false,8337 JP 16,8337 JP 16,Mercedes,S500,306,tr�s longue,5,5,rouge,false,101300
56,M,454,En Couple,0,false,8943 RW 29,8943 RW 29,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
29,M,911,Mari�(e),4,true,7254 DW 85,7254 DW 85,BMW,M5,507,tr�s longue,5,5,rouge,false,94800
40,M,492,C�libataire,0,false,2532 NZ 11,2532 NZ 11,BMW,120i,150,moyenne,5,5,gris,true,25060
71,F,215,En Couple,4,false,4726 SD 28,4726 SD 28,Skoda,Superb 2.8 V6,193,tr�s longue,5,5,noir,false,31790
39,M,404,En Couple,2,false,442 OI 80,442 OI 80,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
33,M,481,C�libataire,0,false,527 MO 40,527 MO 40,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
32,M,1104,En Couple,1,false,4297 QT 44,4297 QT 44,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
35,M,532,En Couple,1,false,8001 QX 89,8001 QX 89,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,gris,false,49200
22,M,576,En Couple,4,false,7497 UN 67,7497 UN 67,BMW,M5,507,tr�s longue,5,5,gris,true,66360
40,F,518,C�libataire,0,false,7677 BJ 66,7677 BJ 66,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
28,M,1072,C�libataire,0,false,8069 DF 64,8069 DF 64,Audi,A2 1.4,75,courte,5,5,gris,false,18310
72,M,549,En Couple,4,true,8711 JH 20,8711 JH 20,Mercedes,S500,306,tr�s longue,5,5,gris,true,70910
79,F,581,C�libataire,0,false,7193 QX 33,7193 QX 33,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
36,F,200,C�libataire,0,false,9604 JB 27,9604 JB 27,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
66,M,195,En Couple,0,false,9300 RR 26,9300 RR 26,Ford,Mondeo 1.8,125,longue,5,5,gris,true,16730
65,F,1063,C�libataire,0,false,3004 WJ 12,3004 WJ 12,Audi,A2 1.4,75,courte,5,5,gris,false,18310
31,F,232,En Couple,4,false,1718 GZ 49,1718 GZ 49,Volvo,S80 T6,272,tr�s longue,5,5,noir,true,35350
51,M,1289,En Couple,1,false,5816 LR 96,5816 LR 96,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
55,F,425,En Couple,4,true,2802 MX 33,2802 MX 33,Volvo,S80 T6,272,tr�s longue,5,5,rouge,false,50500
18,M,509,En Couple,2,false,6740 AO 44,6740 AO 44,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
38,M,1035,En Couple,3,false,5853 JT 96,5853 JT 96,BMW,M5,507,tr�s longue,5,5,bleu,false,94800
53,F,550,En Couple,0,false,3358 JP 48,3358 JP 48,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,gris,false,49200
49,M,934,C�libataire,0,false,2605 HQ 25,2605 HQ 25,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
71,F,429,En Couple,0,true,6357 IE 28,6357 IE 28,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
30,M,1104,En Couple,2,false,826 YM 56,826 YM 56,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
34,F,481,Seule,1,false,4650 FP 27,4650 FP 27,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
28,M,954,En Couple,1,false,7535 UK 89,7535 UK 89,BMW,M5,507,tr�s longue,5,5,blanc,false,94800
23,M,1089,C�libataire,0,false,5697 RW 42,5697 RW 42,Audi,A2 1.4,75,courte,5,5,gris,false,18310
57,M,482,En Couple,1,false,7081 RF 61,7081 RF 61,Volvo,S80 T6,272,tr�s longue,5,5,gris,false,50500
48,M,909,En Couple,0,false,6081 DV 48,6081 DV 48,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
39,M,406,C�libataire,0,false,6631 UU 22,6631 UU 22,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
36,F,243,Seule,3,false,3535 RR 12,3535 RR 12,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
84,M,523,En Couple,3,false,9416 KW 42,9416 KW 42,Mercedes,S500,306,tr�s longue,5,5,gris,true,70910
22,M,184,En Couple,3,false,8599 WU 13,8599 WU 13,Renault,Vel Satis 3.5 V6,245,tr�s longue,5,5,noir,true,34440
21,F,739,En Couple,2,false,1519 FX 39,1519 FX 39,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
50,F,538,En Couple,1,false,2947 AR 30,2947 AR 30,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
72,M,438,En Couple,3,false,5890 IH 85,5890 IH 85,Mercedes,S500,306,tr�s longue,5,5,gris,true,70910
38,M,482,En Couple,2,false,449 OG 20,449 OG 20,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
28,N/D,431,En Couple,0,false,7366 GI 96,7366 GI 96,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
78,M,511,En Couple,1,false,1792 TE 51,1792 TE 51,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
29,F,232,En Couple,0,false,7684 HD 19,7684 HD 19,Volvo,S80 T6,272,tr�s longue,5,5,noir,true,35350
20,M,577,En Couple,0,false,4995 PY 17,4995 PY 17,Volvo,S80 T6,272,tr�s longue,5,5,blanc,false,50500
31,M,804,C�libataire,0,false,1095 FY 50,1095 FY 50,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
59,F,735,C�libataire,0,false,1756 TP 39,1756 TP 39,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
