age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
81,F,565,En Couple,2,false,5810 PT 62
50,M,507,En Couple,1,true,7686 VZ 95
38,M,521,C?libataire,0,false,6539 HQ 50
47,F,207,En Couple,3,false,9070 FY 32
19,M,833,C?libataire,0,false,681 WM 93
60,M,481,C?libataire,0,false,7369 LP 25
31,M,246,En Couple,0,true,9550 DY 92
69,F,819,En Couple,4,false,175 PT 15
18,F,150,En Couple,1,false,568 HB 98
42,F,1051,En Couple,4,false,5361 BI 33
24,M,221,C?libataire,0,false,3788 OX 65
31,F,246,C?libataire,0,false,9786 YG 65
59,M,438,En Couple,3,false,186 DO 19
61,M,210,En Couple,3,false,7503 NI 66
58,F,1272,En Couple,0,false,5085 HT 95
41,M,1124,Seule,1,false,5952 YQ 55
42,M,457,En Couple,0,false,489 CH 95
52,M,525,En Couple,2,false,9895 BU 40
59,M,579,En Couple,2,false,8669 ZD 76
26,F,155,En Couple,2,false,6901 KS 72
67,M,812,En Couple,2,false,513 NO 85
66,M,534,C?libataire,0,false,5417 WK 32
58,M,577,Seule,2,false,6406 VB 41
20,M,1283,En Couple,3,true,6154 AQ 46
25,M,434,C?libataire,0,false,4650 MA 77
51,M,513,C?libataire,0,false,1786 TL 78
46,F,878,C?libataire,0,false,4227 KB 24
50,M,578,C?libataire,0,false,4643 TI 19
25,M,211,En Couple,1,false,1921 QJ 44
57,M,769,C?libataire,0,false,7675 OL 93
44,M,583,En Couple,0,false,9902 XL 11
22,M,188,C?libataire,0,false,8929 TY 64
43,F,246,C?libataire,0,false,5919 GM 79
33,F,494,C?libataire,0,false,3583 JL 20
68,F,403,C?libataire,0,false,2433 HC 55
37,M,569,C?libataire,0,false,5960 ZC 83
60,M,235,C?libataire,0,false,3566 ZI 34
21,F,475,Mari?(e),2,false,2424 SJ 74
50,M,188,En Couple,2,false,9784 KG 36
18,F,470,En Couple,1,false,7433 KT 24
35,M,193,En Couple,4,false,874 HA 92
46,M,560,En Couple,1,false,8202 UH 76
26,M,926,En Couple,0,false,1548 EL 22
28,M,424,En Couple,1,false,7655 PC 23
39,M,597,En Couple,0,false,4317 GY 60
35,F,154,En Couple,2,true,5798 WG 45
19,M,242,En Couple,4,false,3224 WR 52
68,M,197,En Couple,4,false,9797 PZ 32
72,M,599,C?libataire,0,false,6226 LM 22
20,F,598,En Couple,3,true,7855 SL 75
32,F,242,Mari?(e),1,false,4423 QP 63
35,M,480,C?libataire,0,false,8006 GY 48
27,M,218,En Couple,4,true,2866 ZI 25
41,M,578,Seule,3,false,7815 SW 44
40,M,483,C?libataire,0,false,51 ZK 25
76,M,568,Seule,1,false,6011 SM 92
39,M,221,Seule,3,false,7064 VN 50
78,F,163,C?libataire,0,false,690 XG 26
69,M,927,En Couple,4,false,3351 AZ 94
48,M,1319,C?libataire,0,false,7479 SO 73
43,M,207,En Couple,0,false,6943 HN 95
34,F,511,En Couple,0,false,689 SD 78
56, ,700,En Couple,3,false,6252 UY 40
45,F,843,C?libataire,0,false,7181 EU 26
37,M,858,C?libataire,0,false,5266 HT 75
54,F,428,En Couple,3,true,743 ME 48
25,M,505,C?libataire,0,false,7615 RM 45
19,M,1277,En Couple,0,true,992 XE 68
56,M,180,C?libataire,0,false,7243 HU 32
52,F,1376,C?libataire,0,false,4998 JC 14
44,M,158,En Couple,0,false,2984 QE 59
41,F,588,En Couple,1,true,4417 ZP 69
68,M,921,En Couple,2,false,7027 OX 53
55,M,576,En Couple,0,true,4785 NB 83
83,M,533,En Couple,1,true,6643 RZ 95
59,M,1006,En Couple,3,false,1635 DE 91
42,M,736,En Couple,4,false,3143 KM 59
83,F,223,En Couple,1,false,1787 NP 56
49,M,173,C?libataire,0,false,6554 YZ 42
69,M,495,En Couple,1,false,8201 EV 41
50,M,1105,En Couple,3,false,3248 ZE 49
19,M,923,En Couple,2,false,6134 AD 23
79,M,513,En Couple,3,false,8696 JP 76
55,F,906,C?libataire,0,false,4869 MY 27
55,M,228,En Couple,0,false,5849 RE 98
73,M,401,En Couple,0,true,7940 QX 90
41,M,160,En Couple,0,false,5799 OV 24
28,M,1035,C?libataire,0,false,3866 NI 62
53,M,868,C?libataire,0,false,9052 NH 39
18,F,512,En Couple,0,false,7928 XR 49
56,F,1344,C?libataire,0,false,561 WZ 37
35,M,1129,En Couple,0,false,5130 NI 57
82,F,1089,En Couple,3,false,9812 AN 25
19,Homme,224,En Couple,4,false,309 BM 84
20,M,563,En Couple,2,false,3137 OE 63
56,M,570,C?libataire,0,false,2024 KJ 11
26,M,438,En Couple,4,false,9804 PM 56
31,M,174,En Couple,1,true,8093 JL 26
25,F,185,En Couple,4,false,898 AL 96
23,M,996,En Couple,0,true,4790 UE 22
74,M,411,En Couple,0,false,3325 DB 81
23,M,1382,En Couple,2,true,3122 CH 69
58,F,497,En Couple,1,false,7615 MZ 60
28,M,503,Seule,1,false,8743 JN 77
26,M,516,Seule,1,false,5315 BT 63
47,F,1289,C?libataire,0,false,9175 DA 59
22,Femme,570,En Couple,1,false,7424 GI 37
23,F,182,Seule,1,false,9053 HV 78
63,Masculin,734,En Couple,0,false,1863 RZ 92
40,M,481,En Couple,0,true,4015 RG 14
40,F,472,En Couple,2,false,9730 JQ 31
23,F,905,En Couple,0,false,8923 QQ 83
65,M,157,C?libataire,0,false,2437 QN 56
45,M,863,En Couple,1,true,2443 SD 24
41,M,198,En Couple,1,false,3151 RQ 76
22,M,439,Seule,2,false,6035 ZN 57
41,M,445,En Couple,1,true,9783 HZ 29
25,M,1162,C?libataire,0,false,2527 TW 17
34,F,1233,Seule,2,false,8256 ZZ 38
18,F,1148,C?libataire,0,false,232 IR 89
48,M,499,En Couple,3,false,3959 IX 92
49,F,532,C?libataire,0,false,7117 YW 59
52,M,1268,En Couple,2,false,5522 DI 11
37,M,438,En Couple,3,false,9132 QF 32
66,M,991,En Couple,1,false,1120 CK 64
29,F,1297,En Couple,1,true,2760 CQ 15
82,M,1301,En Couple,0,false,1677 ZE 54
36,M,480,En Couple,1,false,4833 OG 35
21,M,156,En Couple,0,false,4124 YL 42
79,M,404,En Couple,1,true,9137 KQ 91
21,M,974,En Couple,3,false,141 VY 94
27,M,854,En Couple,4,false,5387 HH 86
46,F,454,C?libataire,0,false,1446 TY 50
22,M,574,En Couple,2,false,7420 EK 50
37,M,212,C?libataire,0,false,4188 FD 12
22,M,425,En Couple,1,true,8972 QP 37
60,M,595,C?libataire,0,false,4921 DX 92
51,M,489,En Couple,1,true,9659 JQ 82
24,M,554,Seule,2,false,2804 AL 65
52,F,234,C?libataire,0,false,1686 MW 35
23,M,1317,En Couple,3,false,718 AQ 45
26,M,1043,C?libataire,0,false,6977 EM 62
40,M,829,En Couple,1,false,6449 WB 49
55,M,400,C?libataire,0,false,347 LJ 11
73,F,472,En Couple,0,false,4529 XM 90
25,M,165,C?libataire,0,false,4847 HQ 31
34,F,1394,En Couple,0,false,1532 KU 68
76,M,229,En Couple,0,false,591 PE 96
59,M,1265,En Couple,0,false,5163 EZ 44
28,F,598,En Couple,2,false,7625 CG 51
47,M,432,C?libataire,0,false,2657 VW 82
56,M,185,En Couple,2,false,4164 GK 19
40,M,186,En Couple,3,false,2888 XB 77
76,M,1250,En Couple,4,false,9169 SY 30
29,M,557,En Couple,3,false,2441 CU 19
80,M,498,En Couple,3,false,9420 WE 29
25,M,407,En Couple,1,false,4066 QE 25
37,M,720,C?libataire,0,false,5993 UY 79
43,M,773,C?libataire,0,false,6015 EE 63
36,M,487,En Couple,2,false,3449 GB 59
49,F,237,En Couple,0,false,4835 UF 61
50,M,898,C?libataire,0,false,3509 CK 95
39,M,241,En Couple,1,true,5613 PJ 22
28,F,514,C?libataire,0,false,6255 HF 47
21,M,1047,En Couple,2,false,8166 KS 36
26,F,854,En Couple,1,true,3605 AY 47
68,M,990,Seule,2,false,9583 GA 63
28,M,171,Seule,1,false,751 LM 53
39,M,858,En Couple,0,false,8597 HE 80
51,M,420,En Couple,0,false,6782 RG 45
81,M,187,En Couple,1,true,5631 VB 28
28,F,1048,En Couple,0,false,1901 HR 34
78,M,761,En Couple,2,false,1067 FA 90
21,M,443,C?libataire,0,false,8209 JU 38
39,F,1071,C?libataire,0,false,6470 KG 53
52,F,442,C?libataire,0,false,8571 FR 73
58,F,1311,En Couple,4,false,5379 ER 45
33,M,862,C?libataire,0,false,5202 EV 16
25,M,441,En Couple,1,false,7632 XJ 27
30,M,164,En Couple,0,false,6074 NK 79
35,M,424,En Couple,2,true,5222 SP 74
53,F,433,En Couple,3,false,4737 DN 20
73,M,1005,En Couple,1,false,3639 DP 44
55,F,475,En Couple,0,false,6703 KO 16
52,M,184,C?libataire,0,false,6320 QO 74
21,M,459,En Couple,4,false,323 ME 34
23,Homme,228,En Couple,2,false,742 GC 13
74,M,989,C?libataire,0,false,474 ZW 17
32,F,210,En Couple,1,false,667 RY 55
27,M,244,En Couple,0,false,6777 KG 86
55,M,520,En Couple,0,false,1287 XZ 68
 ,M,1391,C?libataire,0,false,8319 VN 38
38,F,552,En Couple,2,false,6768 GM 29
30,M,473,C?libataire,0,false,406 ND 18
28,F,568,En Couple,4,true,7973 ZK 16
83,F,1254,C?libataire,0,false,6913 MX 24
18,M,568,En Couple,1,false,9404 DA 86
59,M,1323,En Couple,4,false,9565 RH 32
33,F,1120,C?libataire,0,false,8665 FV 67
58,M,1117,En Couple,2,true,2017 MW 16
81,M,502,En Couple,1,false,6984 IF 91
31,F,537,En Couple,4,false,5839 RJ 36
35,M,942,C?libataire,0,false,1600 FV 88
36,M,1369,En Couple,2,false,6915 DI 21
54,M,477,En Couple,3,false,8895 ZY 22
43,M,547,En Couple,2,false,1601 EJ 16
57,M,786,En Couple,4,false,1826 QT 76
42,M,512,En Couple,3,false,2600 XL 68
22,M,968,En Couple,3,false,6636 PE 14
41,M,234,En Couple,4,false,9763 AZ 89
22,M,431,En Couple,0,false,2315 IQ 90
59,M,938,En Couple,1,false,1907 LI 61
60,F,1020,En Couple,3,false,7416 FJ 27
22,F,858,En Couple,2,false,5080 FT 27
21,F,540,C?libataire,0,false,517 AK 79
83,F,215,En Couple,4,false,5128 BK 29
53,M,783,En Couple,4,false,1134 WW 83
35,F,733,C?libataire,0,false,7348 AR 84
31,M,822,En Couple,0,false,2090 SE 26
48,F,438,En Couple,1,true,7463 CF 19
64,M,1115,En Couple,4,false,4186 GW 24
48,F,207,En Couple,2,false,2248 FR 70
35,M,534,En Couple,4,false,6998 IF 92
22,M,1189,En Couple,1,true,3108 SK 62
52,M,196,En Couple,1,false,820 PQ 34
45,M,482,En Couple,2,false,3798 MG 95
42,F,1143,C?libataire,0,false,5282 SM 74
62,M,478,En Couple,1,false,18 AJ 17
72,F,214,C?libataire,0,false,297 ZW 17
57,M,478,En Couple,3,false,9619 MI 71
25,F,558,En Couple,0,false,4010 HR 41
82,F,1200,C?libataire,0,false,2786 ED 24
46,M,184,En Couple,3,false,6578 JD 13
38,M,432,En Couple,4,true,1135 IE 98
24,F,451,C?libataire,0,false,5335 VE 95
72,M,497,En Couple,2,true,471 IA 61
18,M,1180,En Couple,3,false,6298 EH 87
18,M,175,En Couple,0,false,9070 CI 88
28,M,451,En Couple,3,false,1956 XP 84
63,M,544,En Couple,0,false,1444 KI 66
28,M,1364,Seule,3,false,6411 BS 13
25,M,408,En Couple,1,false,866 HF 12
49,M,1139,En Couple,4,true,1484 IP 17
29,M,920,En Couple,0,false,4603 CR 17
23,F,193,En Couple,2,true,4224 YS 17
21,F,205,C?libataire,0,false,1261 EZ 80
77,F,198,En Couple,0,false,1593 JM 50
44,M,190,C?libataire,0,false,7343 QN 24
28,M,484,N/D,0,false,5875 KQ 59
79,M,242,En Couple,4,false,6387 BI 95
44,F,1132,C?libataire,0,false,4709 UR 50
27,M,553,C?libataire,0,false,1443 KS 69
48,F,219,En Couple,4,false,7103 ET 57
54,M,1191,En Couple,1,false,3348 IR 55
37,F,539,C?libataire,0,false,8636 UB 73
42,F,492,En Couple,1,true,24 MZ 70
33,M,1369,C?libataire,0,false,8399 OK 19
40,M,455,En Couple,3,false,6805 OX 76
19,M,1386,En Couple,2,false,8279 PP 23
81,M,551,C?libataire,0,false,7505 QW 82
21,M,1009,En Couple,0,false,332 YO 54
29,M,1047,En Couple,4,true,8903 MV 30
34,M,1317,En Couple,1,false,1169 YH 52
18,M,488,C?libataire,0,false,4001 HY 20
70,M,550,En Couple,1,false,6754 BV 44
19,F,408,C?libataire,0,false,4014 CT 17
75,M,599,En Couple,0,true,9301 BZ 67
27,M,429,En Couple,4,true,6154 CN 35
45,F,1219,En Couple,2,false,4042 HE 29
74,M,205,En Couple,4,false,8474 HB 59
77,M,437,C?libataire,0,?,6269 CZ 19
31,M,843,En Couple,2,true,2015 JX 98
69,M,481,En Couple,1,false,896 PY 89
18,M,470,En Couple,4,false,7536 NE 48
74,M,538,En Couple,4,false,403 DY 31
53,M,840,En Couple,4,false,4850 XU 52
25,M,527,En Couple,2,false,990 EH 30
58,M,818,En Couple,1,true,8833 ZQ 92
30,M,824,En Couple,3,true,1187 ZA 73
25,F,739,En Couple,0,false,7077 UJ 73
77,M,527,En Couple,4,false,4126 PU 39
67,M,583,En Couple,1,false,2752 UW 70
19,M,1305,En Couple,2,false,4998 ED 33
73,M,1112,En Couple,0,false,7389 QT 17
53,F,476,C?libataire,0,false,6379 ML 58
21,M,577,En Couple,2,false,3680 WM 10
53,M,557,En Couple,4,false,1048 PB 25
78,F,905,En Couple,3,false,425 PQ 11
57,M,560,En Couple,-1,false,2912 ZN 22
44,M,164,En Couple,0,false,2306 IB 43
58,M,723,En Couple,0,false,6449 RF 74
19,F,155,En Couple,0,false,8494 TM 70
24,F,220,En Couple,4,false,3206 ZB 88
33,M,492,En Couple,3,false,7626 ZG 76
35,F,222,En Couple,0,false,5695 BA 95
79,M,1325,En Couple,2,false,7326 YR 78
40,F,581,C?libataire,0,false,7736 BG 86
38,F,884,En Couple,4,false,7114 BX 52
50,M,433,En Couple,4,false,4473 FT 28
25,M,477,En Couple,1,false,5419 AN 46
27,M,546,C?libataire,0,false,5890 FM 79
19,M,197,En Couple,3,false,7045 IC 28
31,M,1131,En Couple,3,false,4812 WK 34
64,M,964,C?libataire,0,false,2568 JH 53
56,M,1384,En Couple,4,true,444 UL 44
35,F,418,En Couple,2,false,9868 PL 76
18,M,179,En Couple,3,false,721 SE 76
?,M,433,En Couple,2,false,5414 LK 45
56,M,1350,En Couple,1,false,3075 CD 95
39,M,569,C?libataire,0,false,7843 XV 45
47,M,1362,En Couple,3,false,4900 PZ 26
65,M,880,En Couple,2,false,6378 IC 75
21,M,410,C?libataire,0,false,8832 XF 53
72,Femme,546,C?libataire,0,false,7068 IP 34
46,M,517,En Couple,1,false,8206 BV 25
71,M,534,C?libataire,0,false,213 IL 93
18,M,239,En Couple,4,false,3182 DF 59
48,M,423,C?libataire,0,false,1994 MP 59
28,F,188,En Couple,1,false,4650 GN 66
75,F,577,C?libataire,0,false,8266 PE 47
39,F?minin,190,En Couple,4,false,5031 PW 10
32,F,1357,En Couple,4,false,9086 YE 70
71,M,428,En Couple,4,true,7891 BV 98
39,M,1054,En Couple,3,false,3674 MG 13
79,F,186,En Couple,4,false,9254 EZ 70
54,F,500,C?libataire,0,false,1804 AC 14
23,M,224,Seule,3,false,4755 ZT 43
33,M,499,Mari?(e),2,false,1290 SC 75
32,M,1305,En Couple,3,false,2213 UB 44
44,M,404,En Couple,0,false,5110 OY 12
67,M,463,En Couple,1,false,6420 OL 71
77,M,449,En Couple,2,false,5499 ID 83
48,M,469,C?libataire,0,false,5615 PC 81
36,M,426,C?libataire,0,false,238 VQ 14
56,F,555,En Couple,3,false,5298 MH 86
41,F,495,En Couple,4,false,5199 TH 36
32,F,245,C?libataire,0,false,9423 HG 32
47,M,1008,Seule,2,false,9639 CZ 20
79,F,527,En Couple,1,false,9382 TA 79
46,M,560,En Couple,4,true,4586 WM 81
45,F,195,En Couple,1,false,4638 FI 74
48,M,1291,En Couple,4,false,868 JY 39
30,M,588,En Couple,1,false,2987 YB 98
33,M,585,C?libataire,0,false,1757 LD 68
31,F,170,C?libataire,0,false,3912 JZ 86
25,M,193,Seule,3,false,4119 FG 88
27,M,1214,En Couple,2,false,9100 DV 42
20,M,1159,En Couple,0,true,92 XJ 65
56,M,1155,C?libataire,0,false,8151 FA 61
20,M,704,C?libataire,0,false,4690 JI 14
57,M,436,En Couple,1,true,6915 RQ 43
61,F,465,Seule,3,false,2584 NA 27
57,M,711,En Couple,1,true,7957 AV 75
49,F,235,En Couple,2,false,9864 TH 83
31,F,482,En Couple,1,false,4442 IS 93
39,M,575,C?libataire,0,false,9557 OZ 83
58,M,853,En Couple,1,false,8013 QK 73
21,M,407,C?libataire,0,false,7516 BT 22
52,M,595,C?libataire,0,false,509 NV 47
37,F,166,Seule,2,false,2836 YY 34
51,F,454,C?libataire,0,false,7769 BS 29
54,M,782,En Couple,2,false,8959 OR 17
27,M,538,En Couple,0,false,2453 LI 61
27,M,159,En Couple,2,false,137 SG 60
22,M,1230,En Couple,1,false,7684 FP 46
21,M,415,En Couple,4,false,582 XB 97
56,M,1002,C?libataire,0,false,4718 ZL 88
80,M,234,En Couple,1,false,8341 ZC 64
28,M,1193,En Couple,0,false,8648 XC 38
42,F,433,En Couple,2,true,1985 FL 33
45,M,557,C?libataire,0,false,1057 TD 33
58,M,802,C?libataire,0,false,5020 TN 97
26,M,193,En Couple,3,false,3904 SJ 39
21,M,511,En Couple,1,false,7267 OV 29
57,M,538,En Couple,3,false,8329 UJ 21
21,F,495,C?libataire,0,false,6687 NI 57
43,M,413,C?libataire,0,false,7639 NB 56
29,F,410,Seule,1,false,8048 CD 97
25,F,503,En Couple,2,false,6289 OK 37
69,M,496,En Couple,4,true,7665 TQ 43
43,M,503,En Couple,1,false,1126 SD 71
39,F,170,C?libataire,0,false,2905 CT 73
68,M,212,C?libataire,0,false,2226 VC 28
58,M,1214,En Couple,1,false,6 BB 25
24,M,494,En Couple,2,false,3497 VZ 95
57,M,481,C?libataire,0,false,7313 VW 77
36,M,946,En Couple,0,false,4249 ZT 61
32,F,598,En Couple,0,false,2862 OE 84
70,M,488,C?libataire,0,false,650 QL 87
19,M,416,C?libataire,0,false,5290 LN 60
41,M,585,En Couple,1,false,1726 BV 75
22,M,245,C?libataire,0,false,765 EP 56
47,M,180,C?libataire,0,false,3091 BF 56
43,M,174,En Couple,1,false,296 ML 54
34,F,552,En Couple,2,false,6765 BZ 95
49,F,1231,En Couple,1,false,198 RT 97
56,F,412,En Couple,2,false,2510 CK 96
38,M,555,En Couple,0, ,8412 OH 89
47,M,1219,En Couple,3,false,17 ED 14
80,M,1163,En Couple,4,false,5610 BR 90
39,F,878,Seule,3,false,7000 CH 76
31,M,587,C?libataire,0,false,8713 AM 76
30,M,1095,En Couple,0,true,7058 YZ 56
56,F,460,En Couple,4,false,7180 GU 86
21,M,1189,En Couple,0,false,7481 KO 16
24,M,986,C?libataire,0,false,9329 NP 51
43,M,819,C?libataire,0,false,749 TV 51
26,M,843,En Couple,2,false,7743 EF 87
30,M,164,En Couple,1,false,1548 IF 30
20,M,501,C?libataire,0,false,6743 HB 33
20,M,197,Seul,0,false,6540 XS 66
27,M,164,C?libataire,0,false,9237 VQ 42
51,M,1209,En Couple,3,false,7356 BO 71
33,M,429,En Couple,2,true,9470 QT 47
21,M,479,Seule,2,false,8904 CR 98
51,M,404,En Couple,4,false,881 NP 33
29,M,783,En Couple,3,false,3684 TK 61
21,M,563,En Couple,3,false,9384 FS 19
53,M,174,En Couple,4,false,2429 DH 73
32,M,402,C?libataire,0,false,1126 PB 57
26,M,529,En Couple,1,true,9821 LV 76
31,M,593,En Couple,0,false,8951 TB 27
47,M,544,Seule,3,false,806 MO 47
47,M,207,En Couple,1,true,8229 XD 85
76,M,497,En Couple,0,false,7699 PF 61
23,F,1142,En Couple,1,false,2975 PR 53
58,M,920, ,0,false,2044 WZ 31
26,F,595,En Couple,0,true,8049 AN 47
24,M,423,En Couple,3,false,9840 KG 63
61,M,1110,C?libataire,0,false,8832 HZ 25
42,M,996,C?libataire,0,false,8762 SW 46
29,M,948,C?libataire,0,false,2893 KT 56
27,M,879,En Couple,2,true,2094 MD 89
47,M,444,C?libataire,0,false,2687 VL 79
21,M,187,En Couple,2,true,3306 DP 51
23,M,150,C?libataire,0,false,891 WY 86
18,F,1315,En Couple,4,true,7384 SE 50
21,M,202,En Couple,0,false,3005 CJ 97
65,F,547,En Couple,2,true,7688 QQ 44
29,F,506,En Couple,4,true,9806 NB 47
48,M,485,C?libataire,0,false,6520 KW 36
38,F,417,C?libataire,0,false,3389 BV 24
21,F,926,En Couple,4,false,9101 PW 46
57,F,1009,En Couple,2,false,6568 IC 74
21,M,730,C?libataire,0,false,8985 PG 61
33,M,459,C?libataire,0,false,7890 WW 25
20,M,1140,C?libataire,0,false,6229 CE 34
20,M,1273,En Couple,4,false,1788 EF 53
48,M,1305,En Couple,2,false,1445 JR 70
63,M,200,En Couple,0,false,4510 AV 22
22,M,526,En Couple,2,false,1753 BF 14
25,M,880,C?libataire,0,false,3436 AH 21
77,F,550,Seule,1,false,2104 TB 61
39,F,474,C?libataire,0,?,9875 SD 80
49,F,1018,Seule,3,false,5396 ED 27
22,F,965,En Couple,1,false,7930 ZV 68
61,M,166,En Couple,2,false,3562 WT 53
18,M,502,En Couple,3,false,1924 IC 89
54,F,1282,C?libataire,0,false,4737 DF 80
45,M,479,C?libataire,0,false,9114 SV 50
37,M,540,En Couple,3,true,6712 GO 55
35,F,470,En Couple,4,false,9747 SK 84
39,F,821,En Couple,2,false,761 YS 12
24,F,539,En Couple,2,true,6254 AX 50
38,F,1310,En Couple,2,false,5546 WT 59
55,M,522,En Couple,2,false,3972 JP 38
39,M,496,Seule,2,false,9113 KD 13
45,M,501,En Couple,1,false,1480 VK 64
27,M,526,En Couple,0,false,5357 QK 39
72,M,481,C?libataire,0,false,8520 IK 94
65,F,192,Seule,2,false,8521 LM 29
54,M,1274,C?libataire,0,false,6795 ZJ 74
43,F,410,En Couple,1,false,746 SH 61
74,F,559,C?libataire,0,false,8962 KM 22
51,M,742,En Couple,3,false,3669 HM 10
50,M,456,En Couple,3,false,9369 BC 18
32,M,1388,En Couple,1,false,5852 XP 93
22,F,429,En Couple,0,false,5652 TZ 35
71,M,559,En Couple,0,false,6056 YH 72
70,F,1049,En Couple,0,false,4372 VL 16
32,M,585,En Couple,2,false,2221 LB 73
52,M,597,En Couple,1,true,9506 JK 48
24,M,423,En Couple,1,false,3306 KT 93
35,M,163,C?libataire,0,false,2928 OU 43
82,?,458,En Couple,0,false,5960 DC 51
18,F,564,En Couple,3,false,2317 JM 35
44,M,464,En Couple,4,true,9064 GJ 81
42,M,1233,En Couple,1,false,6511 ZY 24
50,Masculin,435,En Couple,1,false,8472 VG 16
26,M,1251,En Couple,0,true,232 IT 76
20,M,878,En Couple,2,false,1132 MG 66
43,M, ,En Couple,2,false,5315 AZ 49
24,F,1260,Seule,1,false,9078 CF 11
27,F,589,En Couple,1,false,709 CH 77
79,F,448,C?libataire,0,false,5088 JJ 71
18,M,218,C?libataire,0,false,2670 HE 25
32,M,545,En Couple,1,false,9053 AB 40
48,M,194,C?libataire,0,false,4087 NN 60
38,F,209,En Couple,1,false,7982 GY 22
43,M,496,En Couple,2,false,9572 YR 65
74,M,466,En Couple,1,false,1785 IH 43
50,M,190,En Couple,4,false,7457 BX 89
55,M,241,C?libataire,0,false,2529 YA 92
71,F,516,En Couple,4,false,2278 NA 49
31,M,1226,En Couple,4,false,4995 YF 64
22,M,776,C?libataire,0,false,4725 LH 77
38,F,505,En Couple,0,false,7412 OH 11
21,F,192,C?libataire,0,false,8744 EN 28
41,F,451,En Couple,4,true,3333 WW 43
56,M,999,En Couple,3,false,1317 IM 80
60,M,433,En Couple,3,false,2545 WP 76
53,M,1345,C?libataire,0,false,2444 HG 53
44,M,531,C?libataire,0,false,7339 VB 27
43,F,500,En Couple,2,false,1253 GR 58
23,F,1366,En Couple,2,false,4467 DQ 76
66,M,474,C?libataire,0,false,1987 AD 87
34,F,219,En Couple,?,false,9711 PL 98
77,M,497,En Couple,2,false,373 RU 66
35,M,509,En Couple,0,true,1971 LL 51
32,F,181,En Couple,3,true,5154 DH 94
72,M,1182,En Couple,1,false,4956 WF 15
30,M,495,En Couple,2,true,1642 KI 40
18,M,594,En Couple,2,true,8974 MV 88
43,M,527,En Couple,0,false,265 DP 66
40,M,208,En Couple,3,true,587 VF 23
66,F,1056,En Couple,4,false,821 TT 33
31,M,481,En Couple,0,false,748 AC 84
40,M,589,En Couple,0,false,4285 KH 45
58,F,225,C?libataire,0,false,9655 SH 68
59,M,496,?,1,true,3097 KM 16
46,M,518,En Couple,1,false,1801 LZ 14
30,F,1249,C?libataire,0,false,7230 PS 95
26,M,404,En Couple,2,false,8123 ZH 96
31,F,1200,C?libataire,0,false,1609 EX 54
25,M,412,En Couple,2,false,5919 MK 12
28,M,487,En Couple,0,true,1153 EJ 20
18,M,230,En Couple,2,false,9634 NU 80
48,M,454,C?libataire,0,false,2023 YH 76
30,M,515,En Couple,0,false,2937 ND 54
83,M,437,C?libataire,0,false,8742 QM 71
71,M,1035,En Couple,4,false,5845 NN 96
33,M,489,En Couple,2,false,3365 WI 43
18,M,546,C?libataire,0,false,2017 QK 62
28,M,504,En Couple,4,false,6225 YI 54
24,F,953,Seule,1,false,5632 KN 44
26,M,247,C?libataire,0,false,6358 YT 72
35,M,945,En Couple,0,false,6866 TG 81
48,F,579,En Couple,1,false,8389 BS 39
62,M,794,C?libataire,0,false,3149 IV 95
47,M,534,En Couple,0,false,5068 IK 37
21,F,562,En Couple,4,false,8837 AB 81
52,M,216,En Couple,4,false,6675 MQ 37
28,M,878,Seule,1,false,3654 HP 37
59,F,527,En Couple,2,true,8459 LW 13
38,Femme,197,En Couple,0,false,9078 AF 92
35,F,530,Seule,2,false,1775 YS 23
44,F,883,En Couple,4,false,3382 FU 67
25,M,428,C?libataire,0,false,6772 OF 70
21,M,1088,En Couple,3,false,1951 BS 96
56,F,405,En Couple,2,true,5498 WN 94
43,F,405,En Couple,4,false,4055 BQ 61
22,M,525,En Couple,1,false,9402 TZ 11
65,M,182,En Couple,0,false,1643 MN 62
19,M,185,C?libataire,0,false,5863 TK 67
20,F,1255,En Couple,0,false,8516 HN 70
78,M,1234,C?libataire,0,false,6415 MJ 45
81,M,424,En Couple,0,false,740 IN 35
45,M,1071,C?libataire,0,false,6601 XR 57
24,F,560,En Couple,1,false,1656 FN 65
56,M,969,En Couple,3,false,2071 AO 78
35,M,824,C?libataire,0,false,1669 WT 84
71,F,537,En Couple,2,false,1555 LW 62
32,F,1095,En Couple,1,false,6572 IT 95
20,F,497,En Couple,0,false,7283 QM 42
45,M,1175,En Couple,2,true,5384 PV 40
40,M,1110,En Couple,1,false,3094 HM 95
18,M,419,En Couple,3,false,460 IS 94
36,M,226,En Couple,1,false,7429 TS 30
39,M,599,En Couple,1,false,9767 DS 66
28,M,237,En Couple,3,false,5093 IO 95
61,M,407,En Couple,0,false,9969 XJ 13
55,M,450,En Couple,2,false,498 WR 47
22,F,203,C?libataire,0,false,5965 BZ 78
